     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high           bkg       bkg_err        bkgTtw    bkgTtw_err       bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
61   eq3j  eq1b   400.0   600.000000        0      200  400.000000  1.125797e+03  1.974041e+02  6.495619e+02  1.177635e+02  4.719470e+02  8.035511e+01  4.288563e+00  4.074903e+00    1212.0    34.813790      34.813790
62   eq3j  eq1b   400.0   600.000000        1      400         inf  2.223568e+02  4.239141e+01  1.028812e+02  2.089051e+01  1.186292e+02  2.508227e+01  8.463370e-01  7.535610e-01     301.0    17.349352      17.349352
63   eq3j  eq1b   600.0   900.000000        0      200  400.000000  9.462550e+01  1.831956e+01  3.835459e+01  8.135318e+00  5.627091e+01  1.252050e+01  1.629169e-06  1.504529e-06     110.0    10.488088      10.488088
64   eq3j  eq1b   600.0   900.000000        1      400  600.000000  7.794981e+01  1.537977e+01  2.561972e+01  5.538130e+00  5.233009e+01  9.817806e+00  1.340225e-06  1.213128e-06      96.0     9.797959       9.797959
65   eq3j  eq1b   600.0   900.000000        2      600         inf  3.274229e+01  1.196642e+01  7.851585e+00  2.641665e+00  2.489070e+01  8.457792e+00  5.638069e-07  4.927802e-07      42.0     6.480741       6.480741
66   eq3j  eq1b   900.0  1200.000000        0      200  400.000000  4.118576e+01  7.739710e+00  1.848441e+01  3.813458e+00  2.270136e+01  5.282373e+00  2.000000e-12  1.704327e-12      39.0     6.244998       6.244998
67   eq3j  eq1b   900.0  1200.000000        1      400  600.000000  2.388357e+01  4.323937e+00  7.952184e+00  1.788853e+00  1.593139e+01  2.653509e+00  2.000000e-12  1.703545e-12      24.0     5.327800       4.675100
68   eq3j  eq1b   900.0  1200.000000        2      600  900.000000  1.544271e+01  5.954125e+00  3.099873e+00  1.229528e+00  1.234283e+01  4.486572e+00  2.000000e-12  1.705528e-12      10.0     3.806000       3.223600
69   eq3j  eq1b   900.0  1200.000000        3      900         inf  4.358659e+00  2.345022e+00  3.545363e-01  2.229954e-01  4.004123e+00  2.045976e+00  2.000000e-12  1.705133e-12       6.0     3.278300       2.176900
70   eq3j  eq1b  1200.0          inf        0      200  400.000000  3.353423e+00  9.424781e-01  1.255032e+00  3.254172e-01  2.049594e+00  7.738406e-01  4.879696e-02  5.067458e-02       3.0     2.301200       1.896400
71   eq3j  eq1b  1200.0          inf        1      400  600.000000  7.548990e+00  1.784593e+00  2.486441e+00  7.373491e-01  4.953219e+00  1.156383e+00  1.093300e-01  1.135417e-01       5.0     2.806400       2.249500
72   eq3j  eq1b  1200.0          inf        2      600  900.000000  5.139854e+00  2.057663e+00  1.195483e+00  5.632674e-01  3.869705e+00  1.538142e+00  7.466661e-02  7.759828e-02       7.0     3.300600       2.749600
73   eq3j  eq1b  1200.0          inf        3      900         inf  3.461733e+00  2.575481e+00  5.177442e-01  4.313478e-01  2.893682e+00  2.178459e+00  5.030646e-02  5.226636e-02       4.0     2.776400       1.664100
74   eq3j  eq2b   200.0   400.000000        0      200         inf  4.181694e+02  7.257940e+01  3.323613e+02  5.436163e+01  7.999350e+01  1.197909e+01  5.814600e+00  4.371673e+00     495.0    22.248595      22.248595
75   eq3j  eq2b   400.0   600.000000        0      200  400.000000  2.083143e+02  3.792668e+01  1.544382e+02  2.882224e+01  5.308541e+01  9.137613e+00  7.906931e-01  7.605015e-01     229.0    15.132746      15.132746
76   eq3j  eq2b   400.0   600.000000        1      400         inf  2.696504e+01  5.091569e+00  1.320614e+01  2.732518e+00  1.365660e+01  2.885922e+00  1.023069e-01  9.131414e-02      34.0     5.830952       5.830952
77   eq3j  eq2b   600.0   900.000000        0      200  400.000000  9.114791e+00  1.800783e+00  3.854785e+00  8.247578e-01  5.260005e+00  1.215420e+00  1.354242e-07  1.338234e-07      10.0     3.806000       3.223600
78   eq3j  eq2b   600.0   900.000000        1      400  600.000000  9.321969e+00  1.765312e+00  4.216715e+00  8.391500e-01  5.105254e+00  9.831699e-01  1.343768e-07  1.329377e-07       9.0     3.790500       2.665800
79   eq3j  eq2b   600.0   900.000000        2      600         inf  3.246341e+00  1.208194e+00  8.243994e-01  2.730182e-01  2.421941e+00  8.589613e-01  1.999922e-12  1.749183e-12       2.0     2.250400       1.264200
80   eq3j  eq2b   900.0  1200.000000        0      200  400.000000  3.506240e+00  6.716193e-01  1.653467e+00  3.479433e-01  1.852772e+00  4.394644e-01  2.000000e-12  1.704887e-12       4.0     2.776400       1.664100
81   eq3j  eq2b   900.0  1200.000000        1      400  600.000000  1.813660e+00  3.373213e-01  5.983444e-01  1.347856e-01  1.215315e+00  2.147232e-01  2.000000e-12  1.704992e-12       2.0     2.250400       1.264200
82   eq3j  eq2b   900.0  1200.000000        2      600  900.000000  1.262023e+00  4.861690e-01  2.705944e-01  1.010226e-01  9.914284e-01  3.731115e-01  2.000000e-12  1.704671e-12       2.0     2.250400       1.264200
83   eq3j  eq2b   900.0  1200.000000        3      900         inf  3.762781e-01  2.275561e-01  2.189421e-02  1.514721e-02  3.543839e-01  1.998264e-01  2.000000e-12  1.703946e-12       0.0     1.290400       0.000000
84   eq3j  eq2b  1200.0          inf        0      200  400.000000  2.684395e-01  7.749728e-02  9.029721e-02  2.461478e-02  1.742670e-01  6.497846e-02  3.875309e-03  4.026631e-03       1.0     1.750500       0.632100
85   eq3j  eq2b  1200.0          inf        1      400  600.000000  6.553083e-01  1.555323e-01  1.974718e-01  5.822255e-02  4.481380e-01  1.073160e-01  9.698530e-03  1.007324e-02       0.0     1.290400       0.000000
86   eq3j  eq2b  1200.0          inf        2      600  900.000000  4.420404e-01  1.791336e-01  8.458721e-02  3.979890e-02  3.510043e-01  1.421303e-01  6.448913e-03  6.699394e-03       0.0     1.290400       0.000000
87   eq3j  eq2b  1200.0          inf        3      900         inf  3.006118e-01  2.303587e-01  4.594382e-02  3.752802e-02  2.502907e-01  1.958935e-01  4.377248e-03  4.547226e-03       0.0     1.290400       0.000000
88   eq3j  eq3b   200.0   400.000000        0      200         inf  1.210940e+01  2.324934e+00  1.027710e+01  1.892884e+00  1.663500e+00  2.695613e-01  1.688000e-01  1.355606e-01      16.0     4.799100       3.666200
89   eq3j  eq3b   400.0   600.000000        0      200  400.000000  7.945548e+00  1.563936e+00  6.480740e+00  1.298105e+00  1.435418e+00  2.640237e-01  2.938994e-02  2.834897e-02      10.0     3.806000       3.223600
90   eq3j  eq3b   400.0   600.000000        1      400         inf  7.613520e-01  1.492047e-01  3.632601e-01  8.409472e-02  3.951818e-01  9.013994e-02  2.910056e-03  2.598345e-03       2.0     2.250400       1.264200
91   eq3j  eq3b   600.0          inf        0      200  400.000000  3.633572e-01  7.158647e-02  1.529800e-01  3.212352e-02  2.103772e-01  4.801962e-02  3.000000e-12  2.602487e-12       3.0     2.301200       1.896400
92   eq3j  eq3b   600.0          inf        1      400  600.000000  3.330264e-01  6.198339e-02  1.556079e-01  3.392039e-02  1.774185e-01  3.199956e-02  3.000000e-12  2.601888e-12       3.0     2.301200       1.896400
93   eq3j  eq3b   600.0          inf        2      600         inf  1.619164e-01  6.481296e-02  3.291207e-02  1.204637e-02  1.290043e-01  4.869816e-02  3.000000e-12  2.601323e-12       0.0     1.290400       0.000000
94   eq3j  eq3b   900.0          NaN        0      200  400.000000           NaN           NaN           NaN           NaN           NaN           NaN           NaN           NaN       NaN          NaN            NaN
95   eq3j  eq3b   900.0          NaN        1      400  600.000000           NaN           NaN           NaN           NaN           NaN           NaN           NaN           NaN       NaN          NaN            NaN
96   eq3j  eq3b   900.0          NaN        2      600  900.000000           NaN           NaN           NaN           NaN           NaN           NaN           NaN           NaN       NaN          NaN            NaN
97   eq3j  eq3b   900.0          NaN        3      900         inf           NaN           NaN           NaN           NaN           NaN           NaN           NaN           NaN       NaN          NaN            NaN
98   eq4j  eq0b   400.0   600.000000        0      200  400.000000  4.749118e+03  5.618776e+02  2.276227e+03  3.370888e+02  2.463681e+03  2.609571e+02  9.210422e+00  9.374911e+00    4324.0    65.757129      65.757129
99   eq4j  eq0b   400.0   600.000000        1      400         inf  4.604401e+02  8.078139e+01  1.578023e+02  3.211350e+01  3.017441e+02  6.284695e+01  8.935783e-01  8.203671e-01     437.0    20.904545      20.904545
100  eq4j  eq0b   600.0   900.000000        0      200  400.000000  9.369626e+02  1.157941e+02  4.009920e+02  6.346162e+01  5.328358e+02  7.490198e+01  3.134951e+00  2.390688e+00     751.0    27.404379      27.404379
101  eq4j  eq0b   600.0   900.000000        1      400  600.000000  5.216833e+02  7.492099e+01  1.581593e+02  3.187507e+01  3.617792e+02  5.213020e+01  1.744901e+00  1.285426e+00     484.0    22.000000      22.000000
102  eq4j  eq0b   600.0   900.000000        2      600         inf  1.036669e+02  3.565913e+01  2.541441e+01  9.414782e+00  7.790584e+01  2.517333e+01  3.466471e-01  2.482011e-01     110.0    10.488088      10.488088
103  eq4j  eq0b   900.0  1200.000000        0      200  400.000000  2.511682e+02  3.417560e+01  1.035092e+02  1.902532e+01  1.476590e+02  2.482331e+01  8.187085e-07  7.521792e-07     186.0    13.638182      13.638182
104  eq4j  eq0b   900.0  1200.000000        1      400  600.000000  1.429497e+02  2.024970e+01  4.653913e+01  9.582374e+00  9.641060e+01  1.316575e+01  4.658884e-07  4.201769e-07     111.0    10.535654      10.535654
105  eq4j  eq0b   900.0  1200.000000        2      600  900.000000  7.171721e+01  2.704396e+01  1.415237e+01  5.704957e+00  5.756483e+01  2.025571e+01  1.546011e-07  1.593083e-07      66.0     8.124038       8.124038
106  eq4j  eq0b   900.0  1200.000000        3      900         inf  1.059859e+01  6.304169e+00  2.030973e+00  1.170837e+00  8.567613e+00  4.812894e+00  1.999818e-12  1.726610e-12      13.0     4.304300       3.721700
