     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg     bkg_err         bkgTtw  bkgTtw_err        bkgZinv  bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
34   eq2j  eq1b  1200.0          inf        3      900         inf       1.961941    0.062793       0.318447    0.015266       1.643494     0.060910  1.000000e-12  1.000000e-12       4.0     2.776400       1.664100
35   eq2j  eq2b   200.0   400.000000        0      200         inf     196.081646    4.340008      87.530032    2.804340     107.912182     3.272144  6.394317e-01  5.142189e-01     254.0    15.937377      15.937377
36   eq2j  eq2b   400.0   600.000000        0      200  400.000000      13.206922    0.569526       3.019317    0.296846       9.867237     0.382852  3.203687e-01  2.994430e-01      22.0     5.315000       4.695700
37   eq2j  eq2b   400.0   600.000000        1      400         inf      15.174516    0.618143       3.803810    0.267802      11.010099     0.456927  3.606067e-01  3.187486e-01      18.0     4.816900       4.194000
38   eq2j  eq2b   600.0          inf        0      200  400.000000       1.806176    0.093805       0.588386    0.057712       1.173917     0.059531  4.387244e-02  4.387244e-02       1.0     1.750500       0.632100
39   eq2j  eq2b   600.0          inf        1      400  600.000000       1.887798    0.096345       0.467110    0.048483       1.372818     0.068120  4.786962e-02  4.786962e-02       2.0     2.250400       1.264200
40   eq2j  eq2b   600.0          inf        2      600         inf       2.329768    0.104541       0.536655    0.052529       1.736384     0.070366  5.672842e-02  5.672842e-02       2.0     2.250400       1.264200
41   eq3j  eq0b   200.0   400.000000        0      200         inf   10504.310707  135.886524    4904.995425   51.561231    5452.843784    32.643334  1.464715e+02  1.214125e+02   11815.0   108.696826     108.696826
42   eq3j  eq0b   400.0   600.000000        0      200  400.000000    6666.887510   38.157446    2859.054168   26.702901    3782.475780    14.710034  2.535756e+01  2.294691e+01    7120.0    84.380092      84.380092
43   eq3j  eq0b   400.0   600.000000        1      400         inf    1391.038999   12.312111     446.572502    9.039681     939.175194     6.984231  5.291302e+00  4.592685e+00    1463.0    38.249183      38.249183
44   eq3j  eq0b   600.0   900.000000        0      200  400.000000     698.526230    4.863401     276.028150    3.417458     422.498069     3.460296  1.202358e-05  1.116450e-05     668.0    25.845696      25.845696
45   eq3j  eq0b   600.0   900.000000        1      400  600.000000     581.963928    4.084320     172.604366    2.486391     409.359552     3.240298  1.001829e-05  9.164138e-06     593.0    24.351591      24.351591
46   eq3j  eq0b   600.0   900.000000        2      600         inf     231.412382    2.457517      55.186379    1.447850     176.225999     1.985730  3.983220e-06  3.456578e-06     246.0    15.684387      15.684387
47   eq3j  eq0b   900.0  1200.000000        0      200  400.000000     275.292504    3.139857     103.016854    1.980131     172.275649     2.436757  4.883629e-07  4.446874e-07     245.0    15.652476      15.652476
48   eq3j  eq0b   900.0  1200.000000        1      400  600.000000     182.343471    2.322925      50.524322    1.185952     131.819149     1.997373  3.234751e-07  2.866524e-07     164.0    12.806248      12.806248
49   eq3j  eq0b   900.0  1200.000000        2      600  900.000000     109.839812    1.678697      23.343931    0.769922      86.495881     1.491725  1.359446e-07  1.359441e-07     101.0    10.049876      10.049876
50   eq3j  eq0b   900.0  1200.000000        3      900         inf      28.202392    0.833456       5.558827    0.429276      22.643565     0.714403  2.000000e-12  1.732051e-12      19.0     4.824700       4.180600
51   eq3j  eq0b  1200.0          inf        0      200  400.000000      22.514205    0.729598       7.064359    0.241628      15.122711     0.605732  3.271350e-01  3.271350e-01      21.0     5.307900       4.708000
52   eq3j  eq0b  1200.0          inf        1      400  600.000000      54.175415    1.248128      15.904071    0.370905      37.483893     0.894525  7.874507e-01  7.874507e-01      28.0     5.822300       5.183100
