     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg       bkg_err         bkgTtw    bkgTtw_err        bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
34   eq2j  eq1b  1200.0          inf        3      900         inf       1.961936      1.559752       0.318444      0.282761       1.643493      1.317633  1.000000e-12  1.154745e-12       4.0     2.776400       1.664100
35   eq2j  eq2b   200.0   400.000000        0      200         inf     196.081604     44.410533      87.529998     17.416759     107.912103     20.848921  6.395000e-01  5.694136e-01     254.0    15.937377      15.937377
36   eq2j  eq2b   400.0   600.000000        0      200  400.000000      13.206952      3.228058       3.019344      0.799977       9.867221      2.485079  3.203874e-01  2.597293e-01      22.0     5.315000       4.695700
37   eq2j  eq2b   400.0   600.000000        1      400         inf      15.174548      3.776578       3.803856      0.995631      11.010079      2.733231  3.606126e-01  2.926925e-01      18.0     4.816900       4.194000
38   eq2j  eq2b   600.0          inf        0      200  400.000000       1.806197      0.524521       0.588404      0.182369       1.173912      0.418770  4.388116e-02  3.245791e-02       1.0     1.750500       0.632100
39   eq2j  eq2b   600.0          inf        1      400  600.000000       1.887816      0.465346       0.467125      0.150635       1.372812      0.331846  4.787914e-02  3.549971e-02       2.0     2.250400       1.264200
40   eq2j  eq2b   600.0          inf        2      600         inf       2.329787      0.929936       0.536672      0.232089       1.736376      0.744431  5.673970e-02  4.211054e-02       2.0     2.250400       1.264200
41   eq3j  eq0b   200.0   400.000000        0      200         inf   10504.310547   1860.338206    4904.995406    878.841416    5452.843795    800.398616  1.464714e+02  1.069877e+02   11815.0   108.696826     108.696826
42   eq3j  eq0b   400.0   600.000000        0      200  400.000000    6666.887207   1143.025459    2859.054077    551.980362    3782.475769    583.538332  2.535759e+01  2.270472e+01    7120.0    84.380092      84.380092
43   eq3j  eq0b   400.0   600.000000        1      400         inf    1391.039062    288.236951     446.572525     97.384292     939.175201    214.318017  5.291308e+00  5.215532e+00    1463.0    38.249183      38.249183
44   eq3j  eq0b   600.0   900.000000        0      200  400.000000     698.526306    132.219949     276.028152     56.840609     422.498085     90.906912  1.202308e-05  1.037850e-05     668.0    25.845696      25.845696
45   eq3j  eq0b   600.0   900.000000        1      400  600.000000     581.963928    123.520514     172.604366     40.139537     409.359520     84.179894  1.001787e-05  8.508323e-06     593.0    24.351591      24.351591
46   eq3j  eq0b   600.0   900.000000        2      600         inf     231.412369     91.191824      55.186377     21.081474     176.225998     64.133207  3.983050e-06  3.182206e-06     246.0    15.684387      15.684387
47   eq3j  eq0b   900.0  1200.000000        0      200  400.000000     275.292480     47.598032     103.016832     20.756620     172.275631     35.268863  4.883708e-07  4.599254e-07     245.0    15.652476      15.652476
48   eq3j  eq0b   900.0  1200.000000        1      400  600.000000     182.343445     31.093277      50.524313     11.644454     131.819134     20.410496  3.234842e-07  2.967569e-07     164.0    12.806248      12.806248
49   eq3j  eq0b   900.0  1200.000000        2      600  900.000000     109.839798     42.126981      23.343927     10.032147      86.495869     30.358765  1.359430e-07  1.436373e-07     101.0    10.049876      10.049876
50   eq3j  eq0b   900.0  1200.000000        3      900         inf      28.202389     16.365617       5.558828      3.163781      22.643562     12.340489  2.000105e-12  1.744174e-12      19.0     4.824700       4.180600
51   eq3j  eq0b  1200.0          inf        0      200  400.000000      22.514194      6.464624       7.064362      1.833551      15.122705      5.499966  3.271275e-01  2.918509e-01      21.0     5.307900       4.708000
52   eq3j  eq0b  1200.0          inf        1      400  600.000000      54.175392     10.991641      15.904078      4.360639      37.483879      7.259729  7.874327e-01  6.979024e-01      28.0     5.822300       5.183100
53   eq3j  eq0b  1200.0          inf        2      600  900.000000      36.125881     13.327495       8.678499      3.553043      26.922415     10.073689  5.249678e-01  4.668196e-01      31.0     5.567764       5.567764
54   eq3j  eq0b  1200.0          inf        3      900         inf      21.964535     15.580591       3.285861      2.719734      18.359503     13.117096  3.191721e-01  2.840131e-01      17.0     4.808400       4.209500
55   eq3j  eq1b   200.0   400.000000        0      200         inf    2242.583496    400.013650    1576.938246    269.058074     634.330600     93.816393  3.131460e+01  2.268522e+01    2703.0    51.990384      51.990384
56   eq3j  eq1b   400.0   600.000000        0      200  400.000000    1125.797363    197.151293     649.561874    121.781232     471.946953     75.310615  4.288563e+00  3.867424e+00    1212.0    34.813790      34.813790
57   eq3j  eq1b   400.0   600.000000        1      400         inf     222.356766     42.461713     102.881210     19.760365     118.629227     26.787735  8.463370e-01  7.908803e-01     301.0    17.349352      17.349352
58   eq3j  eq1b   600.0   900.000000        0      200  400.000000      94.625496     18.251164      38.354594      8.251055      56.270907     12.289301  1.629169e-06  1.405252e-06     110.0    10.488088      10.488088
59   eq3j  eq1b   600.0   900.000000        1      400  600.000000      77.949806     16.221070      25.619723      5.494062      52.330088     10.830700  1.340225e-06  1.132067e-06      96.0     9.797959       9.797959
60   eq3j  eq1b   600.0   900.000000        2      600         inf      32.742290     12.381005       7.851585      2.519000      24.890703      9.056276  5.638069e-07  4.496546e-07      42.0     6.480741       6.480741
61   eq3j  eq1b   900.0  1200.000000        0      200  400.000000      41.185764      7.472566      18.484407      4.000956      22.701356      4.938809  2.000000e-12  1.744916e-12      39.0     6.244998       6.244998
62   eq3j  eq1b   900.0  1200.000000        1      400  600.000000      23.883574      4.070585       7.952184      1.751044      15.931389      2.488950  2.000000e-12  1.748218e-12      24.0     5.327800       4.675100
63   eq3j  eq1b   900.0  1200.000000        2      600  900.000000      15.442705      5.811080       3.099873      1.220025      12.342833      4.396127  2.000000e-12  1.747804e-12      10.0     3.806000       3.223600
64   eq3j  eq1b   900.0  1200.000000        3      900         inf       4.358659      2.245081       0.354536      0.215230       4.004123      2.012657  2.000000e-12  1.745590e-12       6.0     3.278300       2.176900
