     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg       bkg_err         bkgTtw    bkgTtw_err        bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
34   eq2j  eq1b  1200.0          inf        3      900         inf       1.961936      0.888972       0.318444      0.165803       1.643493      0.777817  1.000000e-12  1.194492e-12       4.0     2.776400       1.664100
35   eq2j  eq2b   200.0   400.000000        0      200         inf     196.081604     51.709302      87.529998     20.074657     107.912103     23.909935  6.395000e-01  5.500599e-01     254.0    15.937377      15.937377
36   eq2j  eq2b   400.0   600.000000        0      200  400.000000      13.206952      3.867310       3.019344      0.983672       9.867221      2.821084  3.203874e-01  3.021325e-01      22.0     5.315000       4.695700
37   eq2j  eq2b   400.0   600.000000        1      400         inf      15.174548      4.033870       3.803856      0.986031      11.010079      2.943624  3.606126e-01  3.148794e-01      18.0     4.816900       4.194000
38   eq2j  eq2b   600.0          inf        0      200  400.000000       1.806197      0.651675       0.588404      0.213854       1.173912      0.512079  4.388116e-02  4.291265e-02       1.0     1.750500       0.632100
39   eq2j  eq2b   600.0          inf        1      400  600.000000       1.887816      0.533694       0.467125      0.154265       1.372812      0.385771  4.787914e-02  4.685365e-02       2.0     2.250400       1.264200
40   eq2j  eq2b   600.0          inf        2      600         inf       2.329787      0.755427       0.536672      0.183933       1.736376      0.626406  5.673970e-02  5.550545e-02       2.0     2.250400       1.264200
41   eq3j  eq0b   200.0   400.000000        0      200         inf   10504.310547   2034.493903    4904.995406    953.838608    5452.843795    868.377339  1.464714e+02  1.216077e+02   11815.0   108.696826     108.696826
42   eq3j  eq0b   400.0   600.000000        0      200  400.000000    6666.887207   1296.919550    2859.054077    594.623677    3782.475769    669.271411  2.535759e+01  1.925525e+01    7120.0    84.380092      84.380092
43   eq3j  eq0b   400.0   600.000000        1      400         inf    1391.039062    320.302435     446.572525    111.632568     939.175201    221.857022  5.291308e+00  3.597337e+00    1463.0    38.249183      38.249183
44   eq3j  eq0b   600.0   900.000000        0      200  400.000000     698.526306    152.421627     276.028152     67.057032     422.498085     96.917449  1.202308e-05  1.520033e-05     668.0    25.845696      25.845696
45   eq3j  eq0b   600.0   900.000000        1      400  600.000000     581.963928    122.526375     172.604366     42.139653     409.359520     80.290440  1.001787e-05  1.242362e-05     593.0    24.351591      24.351591
46   eq3j  eq0b   600.0   900.000000        2      600         inf     231.412369     59.412662      55.186377     14.815882     176.225998     44.216466  3.983050e-06  4.540015e-06     246.0    15.684387      15.684387
47   eq3j  eq0b   900.0  1200.000000        0      200  400.000000     275.292480     56.229255     103.016832     23.212165     172.275631     38.009704  4.883708e-07  3.754709e-07     245.0    15.652476      15.652476
48   eq3j  eq0b   900.0  1200.000000        1      400  600.000000     182.343445     34.666686      50.524313     11.901450     131.819134     22.742238  3.234842e-07  2.426409e-07     164.0    12.806248      12.806248
49   eq3j  eq0b   900.0  1200.000000        2      600  900.000000     109.839798     26.828361      23.343927      6.505542      86.495869     20.941116  1.359430e-07  1.152116e-07     101.0    10.049876      10.049876
50   eq3j  eq0b   900.0  1200.000000        3      900         inf      28.202389      9.530071       5.558828      1.965903      22.643562      8.058554  2.000105e-12  1.473468e-12      19.0     4.824700       4.180600
51   eq3j  eq0b  1200.0          inf        0      200  400.000000      22.514194      6.578293       7.064362      2.295139      15.122705      5.192680  3.271275e-01  2.820111e-01      21.0     5.307900       4.708000
52   eq3j  eq0b  1200.0          inf        1      400  600.000000      54.175392     13.490714      15.904078      4.867294      37.483879      9.187941  7.874327e-01  6.808298e-01      28.0     5.822300       5.183100
53   eq3j  eq0b  1200.0          inf        2      600  900.000000      36.125881      9.968347       8.678499      2.891938      26.922415      7.434731  5.249678e-01  4.550776e-01      31.0     5.567764       5.567764
