njet,bjet,ht_low,ht_high,mht_low,mht_high,bkg,bkg_err,data
eq3j,eq3b,200.0,400.0,200,inf,12.10943,0.313189,16.0
eq3j,eq3b,400.0,600.0,200,400.0,7.945588,0.232232,10.0
eq3j,eq3b,400.0,600.0,400,inf,0.76136,0.05797,2.0
eq3j,eq3b,600.0,inf,200,400.0,0.358037,0.023627,3.0
eq3j,eq3b,600.0,inf,400,600.0,0.349317,0.024319,3.0
eq3j,eq3b,600.0,inf,600,inf,0.16106,0.011026,0.0
eq4j,eq0b,400.0,600.0,200,400.0,4749.118259,27.442857,4324.0
eq4j,eq0b,400.0,600.0,400,inf,460.440039,6.548632,437.0
eq4j,eq0b,600.0,900.0,200,400.0,936.962683,6.462595,751.0
eq4j,eq0b,600.0,900.0,400,600.0,521.683375,4.371665,484.0
eq4j,eq0b,600.0,900.0,600,inf,103.666897,1.626827,110.0
eq4j,eq0b,900.0,1200.0,200,400.0,251.168173,3.187422,186.0
eq4j,eq0b,900.0,1200.0,400,600.0,142.949725,2.28296,111.0
eq4j,eq0b,900.0,1200.0,600,900.0,71.717207,1.319224,66.0
eq4j,eq0b,900.0,1200.0,900,inf,10.598585,0.478,13.0
eq4j,eq0b,1200.0,inf,200,400.0,23.840707,0.687041,13.0
eq4j,eq0b,1200.0,inf,400,600.0,42.974185,0.970234,32.0
eq4j,eq0b,1200.0,inf,600,900.0,26.783629,0.654351,28.0
eq4j,eq0b,1200.0,inf,900,inf,13.931257,0.300688,15.0
eq4j,eq1b,400.0,600.0,200,400.0,1444.403809,9.478696,1497.0
eq4j,eq1b,400.0,600.0,400,inf,109.84383,2.209786,109.0
eq4j,eq1b,600.0,900.0,200,400.0,196.594887,2.048025,184.0
eq4j,eq1b,600.0,900.0,400,600.0,100.899429,1.314238,106.0
eq4j,eq1b,600.0,900.0,600,inf,17.211648,0.418634,19.0
eq4j,eq1b,900.0,1200.0,200,400.0,53.807894,0.807609,60.0
eq4j,eq1b,900.0,1200.0,400,600.0,27.69441,0.498291,19.0
eq4j,eq1b,900.0,1200.0,600,900.0,12.283692,0.299978,11.0
eq4j,eq1b,900.0,1200.0,900,inf,1.836062,0.116193,1.0
eq4j,eq1b,1200.0,inf,200,400.0,5.185692,0.186456,7.0
eq4j,eq1b,1200.0,inf,400,600.0,10.639474,0.224693,11.0
