njet,btag,htlow,hthigh,mhtlow,mhthigh,bkg,bkgErr,data
ge5j,eq2b,800,inf,525,575.0,0.151,0.0617,0
ge5j,eq2b,800,inf,575,650.0,0.16,0.0669,0
ge5j,eq2b,800,inf,650,800.0,0.377,0.234,0
ge5j,eq2b,800,inf,800,inf,0.142,0.072,0
ge5j,ge3b,400,500.0,130,inf,1.25,0.587,1
ge5j,ge3b,500,600.0,130,175.0,0.331,0.293,0
ge5j,ge3b,500,600.0,175,225.0,0.999,0.353,1
ge5j,ge3b,500,600.0,225,275.0,0.506,0.242,0
ge5j,ge3b,500,600.0,275,325.0,0.304,0.187,0
ge5j,ge3b,500,600.0,325,inf,0.233,0.17,0
ge5j,ge3b,600,800.0,130,250.0,0.929,0.44,1
ge5j,ge3b,600,800.0,250,300.0,0.284,0.176,0
ge5j,ge3b,600,800.0,300,350.0,0.142,0.164,0
ge5j,ge3b,600,800.0,350,inf,0.0945,0.0961,0
ge5j,ge3b,800,inf,130,200.0,0.097,0.0818,0
ge5j,ge3b,800,inf,200,275.0,0.238,0.107,1
ge5j,ge3b,800,inf,275,325.0,0.198,0.0994,0
ge5j,ge3b,800,inf,325,375.0,0.256,0.104,1
ge5j,ge3b,800,inf,375,425.0,0.134,0.0685,1
ge5j,ge3b,800,inf,425,525.0,0.0512,0.0312,0
ge5j,ge3b,800,inf,525,575.0,0.00834,0.00675,0
ge5j,ge3b,800,inf,575,inf,0.0799,0.0552,0
